1 1333 /*Phrase 1 Variation 1 Start*/ /*Offset:1333 BPM:100*/
4 1333
1 1370
2 1378
3 1385
4 1393
6 1423
1 1453
2 1453
2 1475
3 1483
4 1505
5 1513
1 1543
3 1543
4 1543
6 1543
1 1573
2 1573
4 1573
5 1573
2 1603
3 1603
5 1603
6 1603
2 1633
4 1648
5 1653
4 1658
1 1663
6 1663
2 1678
5 1678
3 1693
4 1693
1 1708
2 1723
5 1738
6 1753 /*Phrase 1 Variation 1 End*/
2 1798 /*Phrase 2 Variation 1 Start*/
5 1798
1 1813
3 1813
4 1813
6 1813
4 1850
5 1858
6 1865
1 1873
3 1873
4 1873
2 1903
5 1903
6 1903
1 1933
4 1933
2 1948
5 1948
3 1963
6 1963
2 1978
5 1978
1 1993
4 2000
2 2008
5 2015
3 2023
6 2030
2 2038
5 2045
1 2053
3 2060
1 2068
3 2075
4 2083
6 2090
4 2098
6 2105
2 2113
3 2120
2 2128
3 2135
4 2143
5 2150
4 2158
5 2165
1 2173
2 2180
1 2188
2 2195
5 2203
6 2210
5 2218
6 2225
1 2233
3 2233
4 2240
6 2240
2 2248
5 2255
1 2263
3 2263
4 2263
6 2263 /*Phrase 2 Variation 1 End*/
1 2293 /*Phrase 3 Variation 1 Start*/
4 2293
2 2308
5 2308
3 2323
6 2323
2 2338
5 2338
1 2353
3 2353
4 2353
6 2353
1 2368
3 2368
4 2368
6 2368
1 2383
3 2383
4 2383
6 2383
1 2398
2 2405
3 2413
4 2413
2 2428
5 2428
1 2443
6 2443
2 2458
5 2458
2 2473
3 2473
4 2473
5 2473
2 2488
3 2488
4 2488
5 2488
2 2503
3 2503
4 2503
5 2503
6 2518
5 2525
1 2533
4 2533
3 2548
6 2548
2 2563
5 2563
3 2578
6 2578
1 2593
3 2593
4 2593
6 2593
2 2608
5 2608
1 2623
3 2623
4 2623
6 2623
2 2638
5 2638
1 2653
2 2653
4 2653
5 2653
3 2668
6 2668
1 2683
2 2683
4 2683
5 2683
3 2698
6 2698
1 2713
4 2713
2 2728
5 2728
3 2743
6 2743 /*Phrase 3 Variation 1 End*/
3 2773 /*Phrase 4 Variation 1 Start*/
6 2773
2 2788
5 2788
1 2803
4 2803
2 2818
5 2818
1 2833
3 2833
4 2833
6 2833
1 2848
3 2848
4 2848
6 2848
1 2863
3 2863
4 2863
6 2863
4 2878
5 2885
1 2893
6 2893
2 2908
5 2908
3 2923
4 2923
2 2938
5 2938
2 2953
3 2953
4 2953
5 2953
2 2968
3 2968
4 2968
5 2968
2 2983
3 2983
4 2983
5 2983
1 2998
2 3005
3 3013
6 3013
1 3028
4 3028
2 3043
5 3043
1 3058
4 3058
1 3073
3 3073
4 3073
6 3073
2 3088
5 3088
1 3103
3 3103
4 3103
6 3103
2 3118
5 3118
2 3133
3 3133
5 3133
6 3133
1 3148
4 3148
2 3163
3 3163
5 3163
6 3163
1 3178
4 3178
3 3193
6 3193
2 3208
5 3208
1 3223
4 3223 /*Phrase 4 Variation 1 End*/
3 3253 /*Phrase 1 Variation 2 Start*/
6 3253
1 3283
2 3290
3 3298
4 3305
5 3313
6 3343
5 3373
6 3373
5 3395
4 3403
3 3425
2 3433
1 3463
3 3463
4 3463
6 3463
2 3493
3 3493
4 3493
5 3493
1 3523
2 3523
5 3523
6 3523
5 3553
2 3568
3 3573
2 3578
3 3583
4 3583
2 3598
5 3598
1 3613
6 3613
2 3628
3 3635
2 3643
3 3650
2 3658
4 3673
5 3680
4 3688
5 3695
4 3703 /*Phrase 1 Variation 2 End*/
2 3718 /*Phrase 2 Variation 2 Start*/
5 3718
1 3733
3 3733
4 3733
6 3733
3 3763
4 3770
5 3778
6 3785
1 3793
4 3793
6 3793
2 3823
3 3823
5 3823
3 3853
6 3853
2 3868
5 3868
1 3883
4 3883
2 3898
5 3898
3 3913
6 3920
2 3928
5 3935
1 3943
4 3950
2 3958
5 3973
1 3980
3 3988
1 3995
3 4003
4 4010
6 4018
4 4025
6 4033
2 4040
3 4048
2 4055
3 4063
4 4070
5 4078
4 4085
5 4093
1 4100
2 4108
1 4115
2 4123
5 4130
6 4138
5 4145
6 4153
1 4160
3 4160
4 4168
6 4168
2 4175
5 4175
1 4183
3 4183
4 4183
6 4183 /*Phrase 2 Variation 2 End*/
1 4213 /*Phrase 1 Variation 3 Start*/
4 4213
6 4243
5 4250
4 4258
3 4265
2 4273
1 4303
1 4333
2 4333
2 4355
3 4363
4 4385
5 4393
1 4423
3 4423
4 4423
6 4423
1 4453
2 4453
4 4453
5 4453
2 4483
3 4483
5 4483
6 4483
2 4513
4 4528
5 4533
4 4538
1 4543
6 4543
2 4558
5 4558
3 4573
4 4573
4 4588
5 4595
4 4603
5 4610
4 4618
2 4633
3 4640
2 4648
3 4655
2 4663 /*Phrase 1 Variation 3 End*/
2 4678 /*Phrase 2 Variation 3 End*/
5 4678
1 4693
3 4693
4 4693
6 4693
3 4723
4 4730
2 4738
5 4745
1 4753
3 4753
4 4753
2 4783
5 4783
6 4783
1 4813
4 4813
2 4828
5 4828
3 4843
6 4843
2 4858
5 4858
1 4873
4 4880
2 4888
5 4895
3 4903
6 4910
2 4918
5 4925
1 4933
3 4940
1 4948
3 4955
4 4963
6 4970
4 4978
6 4985
2 4993
3 5000
2 5008
3 5015
4 5023
5 5030
4 5038
5 5045
1 5053
2 5060
1 5068
2 5075
5 5083
6 5090
5 5098
6 5105
1 5113
3 5113
4 5120
6 5120
2 5128
5 5135
1 5143
3 5143
4 5143
6 5143 /*Phrase 2 Variation 3 End*/
1 5173 /*Phrase 3 Variation 2 Start*/
4 5173
2 5188
5 5188
3 5203
6 5203
2 5218
5 5218
1 5233
3 5233
4 5233
6 5233
1 5248
3 5248
4 5248
6 5248
1 5263
3 5263
4 5263
6 5263
1 5278
2 5285
3 5293
4 5293
2 5308
5 5308
1 5323
6 5323
2 5338
5 5338
2 5353
3 5353
4 5353
5 5353
2 5368
3 5368
4 5368
5 5368
2 5383
3 5383
4 5383
5 5383
6 5398
5 5405
1 5413
4 5413
3 5428
6 5428
2 5443
5 5443
3 5458
6 5458
1 5473
3 5473
4 5473
6 5473
2 5488
5 5488
1 5503
3 5503
4 5503
6 5503
2 5518
5 5518
1 5533
2 5533
4 5533
5 5533
3 5548
6 5548
1 5563
2 5563
4 5563
5 5563
3 5578
6 5578
1 5593
4 5593
2 5608
5 5608
3 5623
6 5623 /*Phrase 3 Variation 2 End*/
1 5653 /*Phrase 4 Variation 2 Start*/
4 5653
2 5668
3 5675
2 5683
3 5690
2 5698
4 5713
5 5720
4 5728
5 5735
4 5743
1 5758
2 5765
3 5773
4 5773
5 5788
6 5795
5 5803
6 5810
5 5818
1 5833
2 5840
1 5848
2 5855
1 5863
2 5878
3 5885
4 5893
5 5893
1 5908
3 5915
1 5923
3 5930
1 5938
4 5953
6 5960
4 5968
6 5975
4 5983
6 5990
4 5998
6 6005
1 6013
4 6013
2 6028
5 6028
3 6043
6 6043
2 6058
5 6058
1 6073
6 6073
2 6088
5 6088
3 6103
4 6103 /*Phrase 4 Variation 2 End*/
1 6133 /*Rest*/
2 6133
3 6133
4 6133
5 6133
6 6133
2 7093 /*Phrase 5 Variation 1 Start*/
2 7123
2 7153
2 7183
1 7213
4 7213
2 7228
5 7228
3 7243
6 7243
2 7258
5 7258
1 7273
6 7273
2 7288
5 7288
3 7303
4 7303
2 7318
5 7318
6 7333
6 7363
6 7393
6 7423
1 7453
4 7453
3 7468
6 7468
1 7483
4 7483
3 7498
6 7498
2 7513
5 7513
3 7528
4 7528
3 7558 /*Phrase 5 Variation 1 End*/
4 7573 /*Phrase 6 Variation 1 Start*/
4 7603
4 7633
4 7663
3 7693
4 7693
2 7708
5 7708
1 7723
6 7723
2 7738
5 7738
3 7753
6 7753
2 7768
5 7768
1 7783
4 7783
2 7798
5 7798
3 7813
3 7843
3 7873
3 7903
1 7933
3 7933
4 7933
6 7933 /*Phrase 6 Variation 1 End*/
2 8053 /*Phrase 5 Variation 2 Start*/
3 8060
2 8068
3 8075
4 8083
5 8090
4 8097
5 8105
1 8113
3 8120
1 8128
3 8135
4 8143
6 8150
4 8158
6 8165
1 8173
4 8173
2 8188
5 8188
3 8203
6 8203
2 8218
5 8218
1 8233
6 8233
2 8248
5 8248
3 8263
4 8263
2 8278
5 8278
1 8293
2 8300
1 8308
2 8315
5 8323
6 8330
5 8338
6 8345
2 8353
3 8360
2 8368
3 8375
4 8383
5 8390
4 8398
5 8405
1 8413
4 8413
3 8428
6 8428
1 8443
4 8443
3 8458
6 8458
2 8473
5 8473
3 8488
4 8488
5 8518
6 8518 /*Phrase 5 Variation 2 End*/
1 8533 /*Phrase 6 Variation 2 Start*/
3 8540
2 8548
3 8555
4 8563
6 8570
5 8578
6 8585
1 8593
3 8600
1 8608
3 8615
4 8623
6 8630
4 8638
6 8645
3 8653
4 8653
2 8668
5 8668
1 8683
6 8683
2 8698
5 8698
3 8713
6 8713
2 8728
5 8728
1 8743
4 8743
2 8758
5 8758
2 8773
3 8780
1 8788
3 8795
5 8803
6 8810
4 8818
6 8825
2 8833
3 8840
2 8848
3 8855
4 8863
6 8870
4 8878
6 8885
1 8893
2 8893
4 8893
5 8893
2 8908
3 8908
5 8908
6 8908
1 8923
2 8923
4 8923
5 8923
2 8938
3 8938
5 8938
6 8938
1 8953
3 8960
4 8968
6 8975
2 8983
5 8983 /*Phrase 6 Variation 2 End*/
2 9013 /*Phrase 5 Variation 3 Start*/
3 9020
2 9028
3 9035
4 9043
5 9050
4 9057
5 9065
1 9073
3 9080
1 9088
3 9095
4 9103
6 9110
4 9118
6 9125
1 9133
4 9140
2 9148
5 9155
3 9163
6 9170
2 9178
5 9185
1 9193
6 9200
2 9208
5 9215
3 9223
4 9230
2 9238
5 9245
1 9253
2 9260
1 9268
2 9275
5 9283
6 9290
5 9298
6 9305
2 9313
3 9320
2 9328
3 9335
4 9343
5 9350
4 9358
5 9365
1 9373
4 9380
3 9388
6 9395
1 9403
4 9410
3 9418
6 9425
2 9433
5 9440
3 9448
4 9455
2 9463
5 9470
1 9478
3 9485 /*Phrase 5 Variation 3 End*/
1 9493 /*Phrase 6 Variation 3 Start*/
3 9500
2 9508
3 9515
4 9523
6 9530
5 9538
6 9545
1 9553
3 9560
1 9568
3 9575
4 9583
6 9590
4 9598
6 9605
3 9613
4 9620
2 9628
5 9635
1 9643
6 9650
2 9658
5 9665
3 9673
6 9680
2 9688
5 9695
1 9703
4 9710
2 9718
5 9725
2 9733
3 9740
1 9748
3 9755
5 9763
6 9770
4 9778
6 9785
2 9793
3 9800
2 9808
3 9815
4 9823
6 9830
4 9838
6 9845
2 9853
2 9860
2 9868
2 9875
5 9883
5 9890
5 9898
5 9905
1 9913
3 9920
4 9928
6 9935
2 9943
5 9943
1 9973
2 9973
3 9973
4 9973
5 9973
